stage,stage_group,dataset,alpha,num_clients,seed,method,round,train_loss,test_accuracy,CR,CA,DI,N_eff,cos_delta_corrected_vs_base,rel_delta_change,corrected_delta_norm,base_delta_norm,graph_density,mean_degree,max_degree,min_degree,connected_components,positive_edge_count,negative_edge_count,signed_edge_ratio,graph_source,graph_mode,graph_preset,operator_type,lambda,clip_threshold,cap_threshold,client_contribution_weights,max_contribution,contribution_entropy,top1_client_id_by_contribution,top3_contribution_mass,status,result_path
stage1,stage1_main,fashionmnist,0.1,20,42,norm_clipping,14,0.2225118040448819,0.7947,0.5210526315789473,0.6722576174029362,0.13731304721281815,11.903729227083646,0.9956662605389536,0.107517065820835,0.24219149546831706,0.2571825312700586,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,0.817773444969556,0.0,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.13731304721281815,2.6140767298639225,11,0.35337508637087456,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_dominance_aware_seed42_case_stage1_norm_clipping_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,norm_clipping,15,0.2125718665242895,0.804,0.5210526315789473,0.6922060088589524,0.1370685637916133,11.819376667705093,0.9935173777893369,0.1269339727745378,0.2261501032840107,0.24134364454049656,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,0.8164262348316609,0.0,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.1370685637916133,2.6119145523698397,11,0.3655074795361123,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_dominance_aware_seed42_case_stage1_norm_clipping_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,norm_clipping,16,0.20075635538190628,0.8167,0.5263157894736842,0.724295805167577,0.13633240621518375,11.855076323598013,0.9925546505350893,0.14624864442349195,0.19010215790746077,0.20853645166309148,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,0.7730991705722301,0.0,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.13633240621518375,2.616863580389967,11,0.365000127404756,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_dominance_aware_seed42_case_stage1_norm_clipping_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,norm_clipping,17,0.19626919163106082,0.8292,0.531578947368421,0.7100436115805541,0.1363958196824929,11.802243637530726,0.9952921192216792,0.10916186618211357,0.20255937804589605,0.21433369763266563,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,0.7683050040110586,0.0,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.1363958196824929,2.613824329444732,11,0.3624800048935446,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_dominance_aware_seed42_case_stage1_norm_clipping_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,norm_clipping,18,0.19230133414256936,0.8396,0.5210526315789473,0.7153570511457072,0.13583618675595782,11.811569595191953,0.9931894935677189,0.12415871775063146,0.19487609282897234,0.20507111187698365,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,0.7456218576155544,0.0,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.13583618675595782,2.614020815416766,11,0.3551518807451188,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_dominance_aware_seed42_case_stage1_norm_clipping_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,norm_clipping,19,0.18793768953772813,0.8392,0.531578947368421,0.7352411146827662,0.13874154839430053,11.884613176733163,0.9928170633843378,0.12768752433327127,0.17636385310415456,0.18599669527856083,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,0.7418113683501413,0.0,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.13874154839430053,2.6172936904473745,11,0.3514559271307242,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_dominance_aware_seed42_case_stage1_norm_clipping_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,norm_clipping,20,0.18206825982822367,0.8359,0.5421052631578948,0.7547421645862213,0.13168292171998064,11.96707335398447,0.9883434172310109,0.15780051388306812,0.16146663921892934,0.17053468484979406,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,0.6893259717692322,0.0,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.13168292171998064,2.6180643028679977,11,0.3501508617296247,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_dominance_aware_seed42_case_stage1_norm_clipping_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,contribution_cap,1,1.2673162268786942,0.294,0.18947368421052632,0.44800258991163655,0.10103700381760435,11.991360674244818,0.9919377324591107,0.25386890598311607,0.8611366717950995,1.1155187702345126,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,0.0,0.16227202020322443,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.10103700381760435,2.57838469816433,11,0.3031110114525612,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_dominance_aware_seed42_case_stage1_contribution_cap_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,contribution_cap,2,0.7532318867624948,0.4661,0.2789473684210526,0.4757376834087286,0.08853281305851814,13.355568160091554,0.984650436995929,0.3411581423788525,0.6388538263684598,0.9238397754884976,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,0.0,0.11305661979541594,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.08853281305851814,2.677652447178689,11,0.26559843917534215,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_dominance_aware_seed42_case_stage1_contribution_cap_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,contribution_cap,3,0.5215422680747975,0.6278,0.22631578947368422,0.4581578350124139,0.09567977460419057,13.361601998285478,0.9822177970175499,0.395826987127247,0.5423370352084503,0.8557605709201547,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,0.0,0.10406567046624943,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.09567977460419057,2.709687670754326,11,0.2870393238123907,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_dominance_aware_seed42_case_stage1_contribution_cap_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,contribution_cap,4,0.41813946640824795,0.6371,0.18421052631578946,0.4275447338689371,0.09817246926327731,12.866931589519467,0.987726652026069,0.2911363851773552,0.6470515708820939,0.8719958965522366,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,0.0,0.11170556551782872,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.09817246926327731,2.6581572926085246,5,0.29451740778958874,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_dominance_aware_seed42_case_stage1_contribution_cap_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,contribution_cap,5,0.3692212873508105,0.676,0.3,0.48907716044254257,0.09182424030222583,13.078744716549927,0.9861153733160284,0.27268279909643045,0.4605993082964031,0.5983131509725421,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,0.0,0.08482214652392761,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.09182424030222583,2.6700106380721387,11,0.27547272090633135,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_dominance_aware_seed42_case_stage1_contribution_cap_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,contribution_cap,6,0.3704579206009515,0.7079,0.3368421052631579,0.5251255451470989,0.09376446930412238,12.884512524312257,0.9898704237539612,0.209294573055995,0.4220387257351425,0.5047752080416835,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,0.0,0.08389841676846596,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.09376446930412238,2.655414694879596,11,0.2812934079119711,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_dominance_aware_seed42_case_stage1_contribution_cap_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,contribution_cap,7,0.34634980157568174,0.6677,0.3631578947368421,0.5636259565979522,0.0940863285305665,13.101418839404161,0.982619361135437,0.25213794282508567,0.3587675512013137,0.44183735665789886,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,0.0,0.07841710351568781,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.0940863285305665,2.6739505839515014,11,0.2822589855912323,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_dominance_aware_seed42_case_stage1_contribution_cap_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,contribution_cap,8,0.3196829132622615,0.6691,0.3736842105263158,0.5619449232822441,0.09397363025505896,13.119357979553376,0.9773471317658123,0.294121047135103,0.33484687610219716,0.433119200452978,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,0.0,0.07340623156936192,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.09397363025505896,2.6797612387501557,11,0.28192089076467813,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_dominance_aware_seed42_case_stage1_contribution_cap_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,contribution_cap,9,0.2892309375987021,0.7167,0.39473684210526316,0.5777010280988488,0.0938997012071582,13.153177716692861,0.9782304092399925,0.2985504745847531,0.30543682940524436,0.3999969544990746,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,0.0,0.07022776551436126,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.0938997012071582,2.6830041590159954,11,0.2816991036210167,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_dominance_aware_seed42_case_stage1_contribution_cap_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,contribution_cap,10,0.25571040111164367,0.7495,0.4421052631578947,0.5953114723251156,0.09242262741975009,13.401746500396937,0.9737566110942175,0.3554088526005474,0.2526512664973223,0.3605297418580506,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,0.0,0.061680279707802786,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.09242262741975009,2.696958852095176,11,0.27726788225873555,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_dominance_aware_seed42_case_stage1_contribution_cap_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,contribution_cap,11,0.24409418129376098,0.751,0.4631578947368421,0.5933970977353809,0.09475973601423061,13.204650854017045,0.9766735192503913,0.3367353346283279,0.2583567211885359,0.3601864471927281,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,0.0,0.06460083432283592,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.09475973601423061,2.6875653395890495,11,0.28427920804208795,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_dominance_aware_seed42_case_stage1_contribution_cap_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,contribution_cap,12,0.23738088515078032,0.7638,0.4473684210526316,0.6239459751441649,0.09319332281190737,13.129876156518204,0.968583686789802,0.3463244113000255,0.24115325449230773,0.3314571994387354,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,0.0,0.0639755430340083,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.09319332281190737,2.682768896738374,11,0.279579968435088,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_dominance_aware_seed42_case_stage1_contribution_cap_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,contribution_cap,13,0.23574921216125647,0.7975,0.46842105263157896,0.6507169858728752,0.09549060408724983,12.975221313431348,0.9665995630075733,0.3252753681527685,0.2288787601937768,0.29867925650803323,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,0.0,0.06598754632860694,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.09549060408724983,2.673965271554963,11,0.28647181226111895,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_dominance_aware_seed42_case_stage1_contribution_cap_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,contribution_cap,14,0.23355934951588736,0.7937,0.5157894736842106,0.6939702986261919,0.0953338868969256,13.096031100578246,0.9570527904119406,0.3430105767767457,0.18932404998391267,0.2446892567448523,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,0.0,0.06259241549316585,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.0953338868969256,2.6788141731934436,11,0.28600166068996613,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_dominance_aware_seed42_case_stage1_contribution_cap_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,contribution_cap,15,0.2312606165943603,0.7855,0.5,0.6812658653978747,0.09279286729828835,13.427460718741681,0.9553456452296595,0.36550412005005645,0.18585683827396957,0.251082865105771,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,0.0,0.058406686759847455,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.09279286729828835,2.693839447651105,11,0.27837860189398883,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_dominance_aware_seed42_case_stage1_contribution_cap_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,contribution_cap,16,0.21984119886073997,0.7992,0.5210526315789473,0.6746261004456542,0.09005974184853743,13.652297140141966,0.9577106625489986,0.3892528615506201,0.17877658658995263,0.25702859427515157,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,0.0,0.05482519773789821,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.09005974184853743,2.704460816883157,11,0.27017922554476886,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_dominance_aware_seed42_case_stage1_contribution_cap_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,contribution_cap,17,0.20304389546627094,0.8183,0.5368421052631579,0.7025370334065559,0.091093892168549,13.490204517599942,0.9520086111159408,0.4062712550227858,0.1580156521897459,0.23073220376008946,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,0.0,0.054311880469348525,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.091093892168549,2.69690429896258,11,0.273281676504936,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_dominance_aware_seed42_case_stage1_contribution_cap_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,contribution_cap,18,0.19480578652676936,0.8169,0.5421052631578948,0.7243744591446792,0.09372023301523391,13.197145856896526,0.9487951012261778,0.3889529717979294,0.15035900000954464,0.20829195633022937,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,0.0,0.056029643391949824,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.09372023301523391,2.6827619174943576,11,0.28116069904506197,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_dominance_aware_seed42_case_stage1_contribution_cap_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,contribution_cap,19,0.19767056057491966,0.8128,0.531578947368421,0.7182930587652155,0.09500011014817326,13.055918835062329,0.9546202822028866,0.34840615834367855,0.1621115400910114,0.2094936509107519,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,0.0,0.05753740496815565,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.09500011014817326,2.678335044682434,11,0.28500033044380507,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_dominance_aware_seed42_case_stage1_contribution_cap_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,contribution_cap,20,0.20056762252634325,0.8179,0.5105263157894737,0.7240851734551296,0.09415961017017108,13.206370854795248,0.9457559334636166,0.37794352336269543,0.15067489596821051,0.20019643374699087,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,0.0,0.055607613324516185,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.09415961017017108,2.6886745645962087,11,0.28247883050952094,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_dominance_aware_seed42_case_stage1_contribution_cap_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,soft_dominance_reweighting,1,1.2673162268786942,0.366,0.18947368421052632,0.44800258991163655,0.1552874893195398,10.700014522983146,0.9997873369046931,0.02725769584140882,1.0953983448936646,1.1155187702345126,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,0.0,0.0,"[0.0047346873830354805,0.008940686055872608,0.0759663800962696,0.07970995883480021,0.007866605097703925,0.10348318500685019,0.008357761975664837,0.016775566472090716,0.10064076207155338,0.06347880765716371,0.039646259272961726,0.11498062713760122,0.013208754130804926,0.07125715115582358,0.007199969733278996,0.05075675502313965,0.09726950088453928,0.024319695330652452,0.05950822396782497,0.05189866271127933]",0.1552874893195398,2.512260612991023,11,0.3851541035483722,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_dominance_aware_seed42_case_stage1_soft_dominance_reweighting_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,soft_dominance_reweighting,2,0.6489396415200082,0.5951,0.28421052631578947,0.4902310006200715,0.14807552069825233,11.24226289524077,0.9997537711709236,0.027303883451758822,0.8350294275307186,0.8487412702055898,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,0.0,0.0,"[0.004720423880406268,0.008908081525659575,0.07659038086420641,0.08130377479730973,0.007832842456370675,0.10195329918974155,0.008325386684210581,0.016662908168936157,0.09951919730576596,0.06370084889558528,0.03915423251718859,0.1157229130472852,0.013133938862839537,0.07155999324197411,0.007175262666050409,0.05093718543427203,0.09836133063887748,0.024222230479594486,0.05916469511956227,0.05105107422307677]",0.14807552069825233,2.5805795771971125,11,0.38926724756428954,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_dominance_aware_seed42_case_stage1_soft_dominance_reweighting_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,soft_dominance_reweighting,3,0.45108767628560803,0.688,0.24736842105263157,0.5063276841126794,0.13521733296223534,11.585597678050377,0.9997611774522753,0.025665493827157083,0.6761821508565392,0.6855726167209157,nan,nan,nan,nan,nan,nan,nan,nan,update,dense,none,,0.05,0.0,0.0,"[0.00471049106987724,0.008891138405830563,0.07808893549377433,0.08031054055637515,0.007799522595343225,0.09997022602919886,0.00831360918487956,0.01653646409843704,0.10044486207016061,0.06347012590318665,0.039593228154966444,0.11730412066438067,0.013087990053277362,0.07171119403136085,0.007157055886526888,0.050868384847697415,0.09946440762496031,0.024079351283706064,0.05912663019980162,0.04907172184517431]",0.13521733296223534,2.605687760130219,11,0.3807049822285289,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_dominance_aware_seed42_case_stage1_soft_dominance_reweighting_dfashionmnist_a0p1_n20_r20_s42_opna.json
